level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_25	kadācana	когда-нибудь, когда-то, однажды	flag	phrase,unknown			когда-нибудь:ADV:-:- когда-то:ADV:-:- однажды:ADV:-:-			
level_25	naiva	ведь не	ok	phrase						
level_25	kamala	розовый, (m, n) лотос, цветок лотоса	flag	phrase,unknown			розовый:A:-:- лотос:S:-:- цветок:S:-:- лотос:S:-:-			
level_25	saras	(n) озеро, пруд (здесь L.sg)	flag	phrase,unknown		4	озеро:S:-:- пруд:S:-:- здесь:ADV:4:876.99			
level_25	pan̄ka	(m) ил, тина	flag	phrase,unknown			ил:S:-:- тина:S:-:-			
level_25	kānicid	какие-то, некоторые, при повторе – одни...другие	flag	phrase,unknown		5	какой-то:A:-:- некоторый:A:-:- повтор:S:-:- один:A:-:- другой:A:5:2034.50			
level_25	kusuma	(n) цветок, цветение	flag	phrase,unknown			цветок:S:-:- цветение:S:-:-			
level_25	mukulita	закрытый, не распустившийся (о цветке)	flag	phrase,unknown			закрытый:A:-:- распуститься:V:-:- цветок:S:-:-			
level_25	vikasita	раскрывшийся, расцветший (о цветке)	flag	phrase,unknown			раскрыться:V:-:- расцвести:V:-:- цветок:S:-:-			
level_25	madhyabhāga	(m) средняя часть, середина	flag	phrase,unknown			средний:A:-:- часть:S:-:- середина:S:-:-			
level_25	kiñjalka	(m, n) тычинка	flag	phrase,unknown			тычинка:S:-:-			
level_25	sugandhi	ароматный, благоухающий	flag	phrase,unknown			ароматный:A:-:- благоухать:V:-:-			
level_25	parāga	(m) пыльца (цветка)	flag	phrase,unknown			пыльца:S:-:- цветок:S:-:-			
level_25	vid	находиться	flag	unknown			находиться:V:-:-			
level_25	madhukara	(m) пчела	flag	phrase,unknown			пчела:S:-:-			
level_25	prādhānyena	adv. главным образом, преимущественно	flag	phrase,unknown			главный:A:-:- образ:S:-:- преимущественно:ADV:-:-			
level_25	madhu	(n) мед	flag	phrase,unknown			мёд:S:-:-			
level_25	jā	(f) род, сорт	flag	phrase,unknown			род:S:-:- сорт:S:-:-			
level_25	nānājātayas	разные сорта, виды (N.pl.)	flag	phrase,unknown			разный:A:-:- сорт:S:-:- вид:S:-:-			
level_25	nīla	голубой	flag	unknown			голубой:A:-:-			
level_25	ambhoruha	(m) дневной цветок лотоса	flag	phrase,unknown			дневный:A:-:- цветок:S:-:- лотос:S:-:-			
level_25	rakta	красный	flag	unknown			красный:A:-:-			
level_25	kokanada	(n) назв. красного лотоса	flag	phrase,unknown			назва:S:-:- красный:A:-:- лотос:S:-:-			
level_25	sita	белый, светлый	flag	phrase,unknown			белый:A:-:- светлый:A:-:-			
level_25	puṇḍarīka	(n) цветок лотоса, особенно белого, название особого жертвенного обряда	flag	phrase,unknown			цветок:S:-:- лотос:S:-:- особенно:ADV:-:- белый:A:-:- название:S:-:- особый:A:-:- жертвенный:A:-:- обряд:S:-:-			
level_25	jan	рождаться, расти	flag	phrase,unknown			рождаться:V:-:- расти:V:-:-			
level_26	kṣam	терпеть	flag	unknown			терпеть:V:-:-			
level_26	kṣānta	терпевший, терпеливый	flag	phrase,unknown			терпеть:V:-:- терпеливый:A:-:-			
level_26	śrānta	уставший	flag	unknown			устать:V:-:-			
level_26	kram	ступать, шагать, ходить, бродить, гулять	flag	phrase,unknown			ступать:V:-:- шагать:V:-:- ходить:V:-:- бродить:V:-:- гулять:V:-:-			
level_26	krānta	бродивший	flag	unknown			бродить:V:-:-			
level_26	sthita	стоявший	flag	unknown			стоять:V:-:-			
level_26	jñātaṃ mayā yat	мне (стало) известно, что...	flag	phrase,unknown			стать:V:-:-			
level_26	kārya	который должен быть сделан	flag	phrase,unknown		3	который:A:-:- должный:A:3:20.97 быть:V:6:12831.00 сделать:V:4:786.76			
level_26	jeya	который должен быть побежден	flag	phrase,unknown		3	который:A:-:- должный:A:3:20.97 быть:V:6:12831.00 победить:V:-:-			
level_26	dṛśya	который должен быть увиден	flag	phrase,unknown		3	который:A:-:- должный:A:3:20.97 быть:V:6:12831.00 увидеть:V:4:448.26			
level_26	kṛtya	который должен быть сделан	flag	phrase,unknown		3	который:A:-:- должный:A:3:20.97 быть:V:6:12831.00 сделать:V:4:786.76			
level_26	deya	тот, который должен быть дан	flag	phrase,unknown		3	тот:A:-:- который:A:-:- должный:A:3:20.97 быть:V:6:12831.00 данный:V:-:-			
level_26	yaḥ	(m) который	flag	phrase,unknown			который:A:-:-			
level_26	yā	(f) которая	flag	phrase,unknown			который:A:-:-			
level_26	yad	(n) которое	flag	phrase,unknown			который:A:-:-			
level_26	kaścid	кто-то, мужской род	flag	phrase,unknown			мужской:A:-:- род:S:-:-			
level_26	kiṃcid	что-то, средний род	flag	phrase,unknown			что-то:ADV:-:- средний:A:-:- род:S:-:-			
level_26	kācid	кто-то, женский род.	flag	phrase,unknown			женский:A:-:- род:S:-:-			
level_26	na kaścid	никто, мужской род	flag	phrase,unknown			мужской:A:-:- род:S:-:-			
level_26	na kiṃcid	"""ничто"", средний род"	flag	phrase,unknown			средний:A:-:- род:S:-:-			
level_26	na kācid	никто, женский род.	flag	phrase,unknown			женский:A:-:- род:S:-:-			
level_26	pīḍ	мучить	flag	unknown			мучить:V:-:-			
level_26	rud	кричать	flag	unknown			кричать:V:-:-			
level_26	pramad	отворачиваться от..., пренебрегать чем-либо	flag	phrase,unknown			отворачиваться:V:-:- пренебрегать:V:-:-			
level_26	vanoddeśa	(m) лесистая местность	flag	phrase,unknown			лесистый:A:-:- местность:S:-:-			
level_26	paśu	(m) скот, мелкий домашний скот	flag	phrase,unknown			скот:S:-:- мелкий:A:-:- домашний:A:-:- скот:S:-:-			
level_26	mūṣaka	(m) мышь	flag	phrase,unknown			мышь:S:-:-			
level_26	prabhu	(m) господин, повелитель, царь	flag	phrase,unknown		4	господин:S:-:- повелитель:S:-:- царь:S:4:196.75			
level_26	samrāj	великодержавный царь	flag	phrase,unknown		4	великодержавный:A:-:- царь:S:4:196.75			
level_26	parākrama	(m) могущество, мощь	flag	phrase,unknown			могущество:S:-:- мощь:S:-:-			
level_26	chāyā	(f) тень	flag	phrase,unknown			тень:S:-:-			
level_26	nidrā	(f) сон	flag	phrase,unknown			сон:S:-:-			
level_26	bila	(n) нора	flag	phrase,unknown			нора:S:-:-			
level_26	śarīra	(n. m) тело, туловище	flag	phrase,unknown			тело:S:-:- туловище:S:-:-			
level_26	bhakṣ	есть, пожирать, уничтожать	flag	phrase,unknown		4	есть:V:4:151.44 пожирать:V:-:- уничтожать:V:-:-			
level_26	nart	танцевать, плясать	flag	phrase,unknown			танцевать:V:-:- плясать:V:-:-			
level_26	divā	adv. днем	flag	inflected_ambiguous,unknown			день:S:-:-			
level_26	bahu	многий, многочисленный, много, часто, очень	flag	phrase,unknown		4	многий:A:-:- многочисленный:A:-:- много:ADV:4:672.76 часто:ADV:-:- очень:ADV:-:-			
level_26	bahis	из, от, снаружи, наружу	flag	phrase,unknown			снаружи:ADV:-:- наружу:ADV:-:-			
level_26	sānandam	adv. радостно	flag	unknown			радостно:ADV:-:-			
level_26	paribhramant	блуждать вокруг, обойти вокруг	flag	phrase,unknown			блуждать:V:-:- обойти:V:-:-			
level_26	citavant	собравший, нашедший	flag	phrase,unknown			собрать:V:-:- найти:V:-:-			
level_26	ayi	междометие (при обращении) о!	flag	phrase,unknown			междометие:S:-:- обращение:S:-:-			
level_26	suhṛd	(m) друг, союзник	flag	phrase,unknown			друг:S:-:- союзник:S:-:-			
level_26	bhavadīya	твой, ваш	flag	phrase,unknown			твой:A:-:- ваш:A:-:-			
level_26	yat	союз “что”	flag	phrase,unknown			союз:S:-:-			
level_26	mahāvidyālaya	(m, n) высшая школа	flag	phrase,unknown			высокий:A:-:- школа:S:-:-			
level_26	praviś	поступать, осн. буд. вр. pravekṣya	flag	phrase,unknown			поступать:V:-:- вр:S:-:-			
level_26	viṣaya	(m) предмет, дисциплина	flag	phrase,unknown			предмет:S:-:- дисциплина:S:-:-			
level_26	adhyayanārtham	для изучения	flag	phrase,unknown			изучение:S:-:-			
level_26	hindī	(f) язык хинди	flag	phrase,unknown			язык:S:-:- хинди:S:-:-			
level_26	āṃgalabhāṣā	(f) английский язык	flag	phrase,unknown			английский:A:-:- язык:S:-:-			
level_26	paṭh	изучать, заниматься чем-либо	flag	phrase,unknown			изучать:V:-:- заниматься:V:-:-			
level_26	avaśyam	обязательно, конечно	flag	phrase,unknown			обязательно:ADV:-:-			
level_26	vaikalpika	любой	flag	unknown			любой:A:-:-			
level_26	adhī	учиться, изучать, читать	flag	phrase,unknown			учиться:V:-:- изучать:V:-:- читать:V:-:-			
level_27	kṛtavant	делавший	flag	unknown			делать:V:-:-			
level_27	śrutavant	слушавший	flag	unknown			слушать:V:-:-			
level_27	jagmivaṃs	шедший	flag	unknown			идти:V:-:-			
level_27	gacchant	идущий	flag	unknown			идти:V:-:-			
level_27	likhant	пишущий	flag	unknown			пишущий:A:-:-			
level_27	bhavant	сущий, существующий	flag	phrase,unknown			сущий:A:-:- существующий:A:-:-			
level_27	vasant	живущий	flag	unknown			жить:V:-:-			
level_27	kurvant	делающий	flag	unknown			делать:V:-:-			
level_27	dadant	дающий	flag	unknown			давать:V:-:-			
level_27	labhamāna	получающий	flag	unknown			получать:V:-:-			
level_27	bhāṣamāṇa	говорящий	flag	unknown			говорящий:A:-:-			
level_27	tanvāna	тянущийся	flag	unknown			тянуться:V:-:-			
level_27	sunvāna	выжимающийся, рождающийся	flag	phrase,unknown			выжиматься:V:-:- рождаться:V:-:-			
level_27	anyá	другой	ok			5	другой:A:5:2034.50			
level_27	anyátara	один из двух	flag	phrase,unknown			один:A:-:-			
level_27	ítara	различный	flag	unknown			различный:A:-:-			
level_27	ekatama	один (из многих)	flag	phrase,unknown			один:A:-:- многий:A:-:-			
level_27	katará	который (из двух?)	flag	phrase,unknown			который:A:-:-			
level_27	katamá	который (из многих?)	flag	phrase,unknown			который:A:-:- многий:A:-:-			
level_27	yatará	который (из двух)	flag	phrase,unknown			который:A:-:-			
level_27	yatamá	который (из многих)	flag	phrase,unknown			который:A:-:- многий:A:-:-			
level_27	sárva	весь, целый, каждый	flag	phrase,unknown		5	весь:A:5:4305.27 целый:A:-:- каждый:A:-:-			
level_27	pára	другой, дальний	flag	phrase,unknown		5	другой:A:5:2034.50 дальний:A:-:-			
level_27	pū́rva	передний	flag	unknown			передний:A:-:-			
level_27	tasminneva vṛkṣe	ведь к этому дереву	flag	phrase,unknown			этот:A:-:- дерево:S:-:-			
level_27	rājannabhiprāyamimaṃ tava	о царь, это твое намерение...	flag	phrase,unknown		4	царь:S:4:196.75 твой:A:-:- намерение:S:-:-			
level_27	saṃskṛtabhāṣā	(f) язык санскрит	flag	phrase,unknown			язык:S:-:- санскрит:S:-:-			
level_27	jananī	(f) родительница, мать	flag	phrase,unknown		4	родительница:S:-:- мать:S:4:413.00			
level_27	kāvya	(n) поэтический жанр, поэма	flag	phrase,unknown			поэтический:A:-:- жанр:S:-:- поэма:S:-:-			
level_27	śāstra	(n) научный трактат, шастра	flag	phrase,unknown			научный:A:-:- трактат:S:-:- шастра:S:-:-			
level_27	darśana	(n) философское учение, система	flag	phrase,unknown			философский:A:-:- учение:S:-:- система:S:-:-			
level_27	vedavedAn̄gāni	Веды и веданги ( pl.)	flag	phrase,unknown			веда:S:-:- веданг:S:-:-			
level_27	upanibandh	создавать, сочинять, писать	flag	phrase,unknown			создавать:V:-:- сочинять:V:-:- писать:V:-:-			
level_27	kālidāsa	(m) nom. pr. поэта и драматурга, автора драмы Шакунтала	flag	phrase,unknown,name			поэт:S:-:- драматург:S:-:- автор:S:-:- драма:S:-:-			
level_27	manas	(n) душа, дух, ум, мысль	flag	phrase,unknown			душа:S:-:- дух:S:-:- ум:S:-:- мысль:S:-:-			
level_27	ram	находить удовольствие в...(L);	flag	phrase,unknown			находить:V:-:- удовольствие:S:-:-			
level_27	upaniṣad	( f ) упанишада (корпус текстов, венчающих религиозно философскую традицию ведийского периода)	flag	phrase,unknown			упанишад:S:-:- корпус:S:-:- текст:S:-:- венчать:V:-:- религиозно:ADV:-:- философский:A:-:- традиция:S:-:- ведийский:A:-:- период:S:-:-			
level_27	śānti	(f) мир, спокойствие	flag	phrase,unknown		4	мир:S:4:667.85 спокойствие:S:-:-			
level_27	ānanda	(m,n) радость, удовольствие	flag	phrase,unknown			радость:S:-:- удовольствие:S:-:-			
level_27	vid	находить	flag	unknown			находить:V:-:-			
level_27	atas	поэтому	ok			4	поэтому:ADV:4:289.91			
level_27	mati	(f) мысль, цель, понятие, мнение	flag	phrase,unknown			мысль:S:-:- цель:S:-:- понятие:S:-:- мнение:S:-:-			
level_27	kṛpayā	пожалуйста	ok							
level_27	pratipatray	отвечать на письмо	flag	phrase,unknown			отвечать:V:-:- письмо:S:-:-			
level_28	vārāṇasī f	nom.pr., город и место паломничества Варанаси	flag	phrase,unknown,name			город:S:-:- место:S:-:- паломничество:S:-:-			
level_28	kṣetra n	(n) место	flag	phrase,unknown			место:S:-:-			
level_28	khalu	ведь, именно	ok	phrase						
level_28	bhāratavarṣa	(m) Индия (букв. страна Бхаратов)	flag	phrase,name,unknown			буква:S:-:- страна:S:-:-			
level_28	tatra tatra	здесь и там, повсюду	flag	phrase,unknown		4	здесь:ADV:4:876.99 там:ADV:-:- повсюду:ADV:-:-			
level_28	bahu	многий	flag	unknown			многий:A:-:-			
level_28	tīrthakṣetra	(n) тиртха, священное место для омовения	flag	phrase,unknown			тиртх:S:-:- священный:A:-:- место:S:-:- омовение:S:-:-			
level_28	tatrāpi	здесь же	ok	phrase		4	здесь:ADV:4:876.99			
level_28	purāṇa	старый, древний	flag	phrase,unknown			старый:A:-:- древний:A:-:-			
level_28	atiśayena adv.	особенно, очень	flag	phrase,unknown			особенно:ADV:-:- очень:ADV:-:-			
level_28	varṇ	живописать, рисовать	flag	phrase,unknown			живописать:V:-:- рисовать:V:-:-			
level_28	anuttama	превосходнейший, самый известный	flag	phrase,unknown			превосходный:A:-:- самый:A:-:- известный:A:-:-			
level_28	puṇyakṣetra	(n) священное место	flag	phrase,unknown			священный:A:-:- место:S:-:-			
level_28	kāśī	(f) название города и места паломничества	flag	phrase,unknown			название:S:-:- город:S:-:- место:S:-:- паломничество:S:-:-			
level_28	parisara	(m) близость, окружение	flag	phrase,unknown			близость:S:-:- окружение:S:-:-			
level_28	puṇyasalila	чистоструйный	flag	unknown			чистоструйный:A:-:-			
level_28	bhāgīrathī	(f) эпитет реки Ганги (по имени царя, благодаря подвижничеству которого Ганга спустилась с небес)	flag	phrase,unknown,name		4	эпитет:S:-:- река:S:-:- имя:S:-:- царь:S:4:196.75 подвижничество:S:-:- который:A:-:- спуститься:V:-:- небо:S:-:-			
level_28	pravah	спешить, струить, катить	flag	phrase,unknown			спешить:V:-:- струить:V:-:- катить:V:-:-			
level_28	nibandh	строить, сооружать	flag	phrase,unknown			строить:V:-:- сооружать:V:-:-			
level_28	sundara	прекрасный	ok			4	прекрасный:A:4:204.71			
level_28	suviśāla	обширный, широкий	flag	phrase,unknown			обширный:A:-:- широкий:A:-:-			
level_28	tīrthaśilā	(f) каменные ступени, ведущие к воде	flag	phrase,unknown		4	каменный:A:-:- ступень:S:-:- ведущий:A:-:- вода:S:4:573.16			
level_28	ākar	усыпать, покрывать	flag	phrase,unknown			усыпать:V:-:- покрывать:V:-:-			
level_28	upalabh	находить	flag	unknown			находить:V:-:-			
level_28	gan̄gAsnAnArtham	для омовения в Ганге	flag	phrase,unknown,name			омовение:S:-:-			
level_28	nadī	(f) река	flag	phrase,unknown			река:S:-:-			
level_28	snā	купаться, совершать обряд омовения	flag	phrase,unknown			купаться:V:-:- совершать:V:-:- обряд:S:-:- омовение:S:-:-			
level_28	viśvanātha	(m) эпитет Шивы (букв. Владыка мира )	flag	phrase,unknown,name		3	эпитет:S:-:- буква:S:-:- владыка:S:3:29.85 мир:S:4:667.85			
level_28	arc	почитать, приветствовать	flag	phrase,unknown			почитать:V:-:- приветствовать:V:-:-			
level_28	bahubhūmika	многоэтажный	flag	unknown			многоэтажный:A:-:-			
level_28	ucchri	возводить, сооружать	flag	phrase,unknown			возводить:V:-:- сооружать:V:-:-			
level_28	atyucchrita	очень высокий (о зданиях)	flag	phrase,unknown			очень:ADV:-:- высокий:A:-:- здание:S:-:-			
level_28	mandira	(n) дворец, храм	flag	phrase,unknown			дворец:S:-:- храм:S:-:-			
level_28	saṃśubh	выглядеть красивым, быть украшенным	flag	phrase,unknown		6	выглядеть:V:-:- красивый:A:-:- быть:V:6:12831.00 украсить:V:-:-			
level_28	viśeṣatas	adv. особенно	flag	unknown			особенно:ADV:-:-			
level_28	pratiṣṭhā	стоять, возвышаться	flag	phrase,unknown			стоять:V:-:- возвышаться:V:-:-			
level_28	gRhapan̄kti	(f) ряд построек	flag	phrase,unknown			ряд:S:-:- постройка:S:-:-			
level_28	śobhā	(f) красота	flag	phrase,unknown			красота:S:-:-			
level_28	bhar	обладать, иметь	flag	phrase,unknown		5	обладать:V:-:- иметь:V:5:1028.29			
level_28	nagara	(m, n) город	flag	phrase,unknown			город:S:-:-			
level_28	purā	adv. в старые времена, когда-то	flag	phrase,unknown			старый:A:-:- время:S:-:- когда-то:ADV:-:-			
level_28	hāṭakamaya	золотой	flag	unknown			золотой:A:-:-			
level_28	bhū	быть	ok			6	быть:V:6:12831.00			
level_28	idānīm	adv. в настоящее время, теперь	flag	phrase,unknown			настоящий:A:-:- время:S:-:- теперь:ADV:-:-			
level_28	kevalam	adv. лишь, только	flag	phrase,unknown			только:ADV:-:-			
level_28	śilāmaya	каменный	flag	unknown			каменный:A:-:-			
level_28	kāśīnagara	(m, n) город Каши	flag	phrase,unknown			город:S:-:- каша:S:-:-			
level_28	suṣamā	(f) красота, великолепие	flag	phrase,unknown			красота:S:-:- великолепие:S:-:-			
level_28	nirīkṣ	видеть, рассматривать	flag	phrase,unknown			видеть:V:-:- рассматривать:V:-:-			
level_29	yudh	(f) битва	flag	phrase,unknown			битва:S:-:-			
level_29	śvan	(m) собака	flag	phrase,unknown			собака:S:-:-			
level_29	yuvan	(m)  юноша	flag	phrase,unknown			юноша:S:-:-			
level_29	vidvaṃs	знавший, сведущий, ученый, мудрец	flag	phrase,unknown		5	знать:V:5:1740.03 сведущий:A:-:- учёный:S:-:- мудрец:S:-:-			
level_29	pratyañc	находящийся сзади, западный	flag	phrase,unknown			находиться:V:-:- сзади:ADV:-:- западный:A:-:-			
level_29	anvañc	следующий	flag	unknown			следующий:A:-:-			
level_29	udañc	направленный вверх, северный	flag	phrase,unknown			направить:V:-:- вверх:ADV:-:- северный:A:-:-			
level_29	nyañc	направленный вниз	flag	phrase,unknown			направить:V:-:- вниз:ADV:-:-			
level_29	prāñc	направленный вперед, восточный	flag	phrase,unknown			направить:V:-:- вперёд:ADV:-:- восточный:A:-:-			
level_29	viśvañc	распространяющийся во все стороны	flag	phrase,unknown			распространяться:V:-:- сторона:S:-:-			
level_29	saṃyañc	направленный внутрь	flag	phrase,unknown			направить:V:-:- внутрь:ADV:-:-			
level_29	tiryañc	поперечный, горизонтальный, (m, n) животное	flag	phrase,unknown			поперечный:A:-:- горизонтальный:A:-:- животное:S:-:-			
level_29	daśaratha	(m) nom. pr. Дашаратха (один из героев эпоса «Рамаяна»)	flag	phrase,name,unknown			один:A:-:- герой:S:-:- эпос:S:-:-			
level_29	rāma	(m) nom. pr. Рама (герой эпоса «Рамаяна» и многих поэм)	flag	phrase,name,unknown			герой:S:-:- эпос:S:-:- многий:A:-:- поэма:S:-:-			
level_29	samāgama	(m) встреча, объединение с...	flag	phrase,unknown			встреча:S:-:- объединение:S:-:-			
level_29	parākrama	(m) могущество, мощь	flag	phrase,unknown			могущество:S:-:- мощь:S:-:-			
level_29	śrama	(m) усталость, старение	flag	phrase,unknown			усталость:S:-:- старение:S:-:-			
level_29	śram	уставать, прилагать (усилия)	flag	phrase,unknown			уставать:V:-:- прилагать:V:-:- усилие:S:-:-			
level_29	ātman	"(m) душа, собственное «я», как местоимение — сам,
себя, (филос.) атман, высший дух"	flag	phrase,unknown			душа:S:-:- собственный:A:-:- местоимение:S:-:- сам:A:-:- филос:S:-:- атман:S:-:- высокий:A:-:- дух:S:-:-			
level_29	jagatkartar	(m) творец мира, создатель вселенной	flag	phrase,unknown		4	творец:S:-:- мир:S:4:667.85 создатель:S:-:- вселенная:S:-:-			
level_29	золото	(m) величие; благородство	flag	phrase,unknown			величие:S:-:- благородство:S:-:-			
level_29	kauśala	(n) счастье, здоровье, опытность, мастерство в...	flag	phrase,unknown		3	счастие:S:3:29.48 здоровье:S:-:- опытность:S:-:- мастерство:S:-:-			
level_29	bhūṣaṇa	(n) украшение	flag	phrase,unknown			украшение:S:-:-			
level_29	heman	(n) золото, золотое украшение, (m) побуждение, стимул, астр. Меркурий	flag	phrase,unknown,name			золото:S:-:- золотой:A:-:- украшение:S:-:- побуждение:S:-:- стимул:S:-:- астра:S:-:-			
level_29	vidyā	(f) знание, приобретение знаний, учеба, наука	flag	phrase,unknown			знание:S:-:- приобретение:S:-:- знание:S:-:- учёба:S:-:- наука:S:-:-			
level_29	viśuddhi	(f) чистота, святость	flag	phrase,unknown			чистота:S:-:- святость:S:-:-			
level_29	śyāmikā	(f) темнота, чернота, примесь	flag	phrase,unknown			темнота:S:-:- чернота:S:-:- примесь:S:-:-			
level_29	sparh	завидовать, ревниво относиться к...	flag	phrase,unknown			завидовать:V:-:- ревниво:ADV:-:- относиться:V:-:-			
level_29	praśaṃs	восхвалять, прославлять	flag	phrase,unknown			восхвалять:V:-:- прославлять:V:-:-			
level_29	saṃlakṣ	определять, устанавливать, отмечать, воспринимать	flag	phrase,unknown			определять:V:-:- устанавливать:V:-:- отмечать:V:-:- воспринимать:V:-:-			
level_29	trividha	тройной, троякий	flag	phrase,unknown			тройной:A:-:- троякий:A:-:-			
level_29	naraka	(m, n) подземный мир, ад	flag	phrase,unknown		4	подземный:A:-:- мир:S:4:667.85 ад:S:-:-			
level_29	dvāra	(n) дверь, ворота	flag	phrase,unknown			дверь:S:-:- ворота:S:-:-			
level_29	nāśana	(n) уничтожение, разрушение	flag	phrase,unknown			уничтожение:S:-:- разрушение:S:-:-			
level_29	traya	(n) тройка, триада	flag	phrase,unknown			тройка:S:-:- триада:S:-:-			
level_29	mithilā	(f) назв. города	flag	phrase,unknown			назва:S:-:- город:S:-:-			
level_29	maithila	(m) житель Митхилы	flag	phrase,unknown,name			житель:S:-:-			
level_29	sītā	(f) nom. pr. Сита	flag	phrase,unknown			сит:S:-:-			
level_29	bhadra	(n) благо, счастье, успех	flag	phrase,unknown		3	благо:S:-:- счастие:S:3:29.48 успех:S:-:-			
level_29	bhadraṃ te	благо тебе (приветствие)	flag	phrase,unknown			благо:S:-:- приветствие:S:-:-			
level_29	mahiṣī	(f) супруга, жена	flag	phrase,unknown		4	супруг:S:-:- жена:S:4:424.54			
level_29	śubha	прекрасный, счастливый	flag	phrase,unknown		4	прекрасный:A:4:204.71 счастливый:A:-:-			
level_30	bhagavant	"(m) бог, божество (букв. ""владеющий долей"")"	flag	phrase,unknown		4	бог:S:4:587.01 божество:S:-:- буква:S:-:- владеть:V:-:- доля:S:-:-			
level_30	dhīmant	умный, мудрый	flag	phrase,unknown			умный:A:-:- мудрый:A:-:-			
level_30	gacchant	идущий	flag	unknown			идти:V:-:-			
level_30	kṛtavant	делавший	flag	unknown			делать:V:-:-			
level_30	kiyant	сколь большой?	flag	phrase,unknown			сколь:ADV:-:- большой:A:-:-			
level_30	iyant	столь большой; столь маленький	flag	phrase,unknown			столь:ADV:-:- большой:A:-:- столь:ADV:-:- маленький:A:-:-			
level_30	yāvant	сколь большой (о пространстве, о времени)	flag	phrase,unknown			сколь:ADV:-:- большой:A:-:- пространство:S:-:- время:S:-:-			
level_30	etāvant	столь большой, столь великий	flag	phrase,unknown		4	столь:ADV:-:- большой:A:-:- столь:ADV:-:- великий:A:4:442.42			
level_30	tāvant	такой большой, столь долгий	flag	phrase,unknown			такой:A:-:- большой:A:-:- столь:ADV:-:- долгий:A:-:-			
level_30	śaśin	(m) луна	flag	phrase,unknown			луна:S:-:-			
level_30	balin	сильный, мужественный, (m) воин	flag	phrase,unknown			сильный:A:-:- мужественный:A:-:- воин:S:-:-			
level_30	laghīyas	более легкий	flag	phrase,unknown			более:ADV:-:- лёгкий:A:-:-			
level_30	laghu	легкий	flag	unknown			лёгкий:A:-:-			
level_30	kṣiprá	быстрый	flag	unknown			быстрый:A:-:-			
level_30	pṛthú	широкий	flag	unknown			широкий:A:-:-			
level_30	tvam tasmāt paṭīyān	ты его (Abl.) умнее	flag	phrase,unknown			умный:A:-:-			
level_30	vīreṣu bhīmo bāliṣṭhaḥ	среди героев Бхима - самый сильный.	flag	phrase,unknown,name			герой:S:-:- самый:A:-:- сильный:A:-:-			
level_30	kánīyaṃs	меньший	flag	unknown			малый:A:-:-			
level_30	kániṣṭha	самый маленький	flag	phrase,unknown			самый:A:-:- маленький:A:-:-			
level_30	jyā́yaṃs	более старший	flag	phrase,unknown			более:ADV:-:- старший:S:-:-			
level_30	jyéṣṭha	самый старший	flag	phrase,unknown			самый:A:-:- старший:S:-:-			
level_30	nédīyaṃs	более близкий	flag	phrase,unknown			более:ADV:-:- близкий:A:-:-			
level_30	nédiṣṭha	самый близкий	flag	phrase,unknown			самый:A:-:- близкий:A:-:-			
level_30	bhū́yaṃs	больший	flag	unknown			больший:A:-:-			
level_30	bhū́yiṣṭha	самый большой	flag	phrase,unknown			самый:A:-:- большой:A:-:-			
level_30	śréyaṃs	лучший	ok			4	хороший:A:4:555.39			
level_30	śréṣṭha	самый хороший	flag	phrase,unknown		4	самый:A:-:- хороший:A:4:555.39			
level_30	ud	из, на ...	ok	phrase						
level_30	úttara	высший	flag	unknown			высокий:A:-:-			
level_30	uttáma	самый высший, крайний	flag	phrase,unknown			самый:A:-:- высокий:A:-:- крайний:A:-:-			
level_30	adha	внизу, под	flag	phrase,unknown			внизу:ADV:-:-			
level_30	ádhara	низший	flag	unknown			низкий:A:-:-			
level_30	adhamá	самый низкий	flag	phrase,unknown			самый:A:-:- низкий:A:-:-			
level_30	śuci	чистый	flag	unknown			чистый:A:-:-			
level_30	dhanin	богатый	flag	unknown			богатый:A:-:-			
level_30	dhīmant	умный	flag	unknown			умный:A:-:-			
level_30	mahant	большой	flag	unknown			большой:A:-:-			
level_30	vidvaṃs	ученый	flag	unknown			учёный:S:-:-			
level_30	vāsudeva	(m) «тот, чей бог Васу», имя царя из рода Вришни, отца Кришны; родовое имя Кришны	flag	phrase,unknown,name		4	тот:A:-:- чей:A:-:- бог:S:4:587.01 имя:S:-:- царь:S:4:196.75 род:S:-:- отец:S:-:- родовой:A:-:- имя:S:-:-			
level_30	adhamarṇa	(m) должник	flag	phrase,unknown			должник:S:-:-			
level_30	aśman	(m) камень, скала	flag	phrase,unknown		4	камень:S:4:178.13 скала:S:-:-			
level_30	sadman	(m) место сидения, дом, жилище	flag	phrase,unknown			место:S:-:- сидение:S:-:- дом:S:-:- жилище:S:-:-			
level_30	ājñā	(f) приказ, распоряжение	flag	phrase,unknown			приказ:S:-:- распоряжение:S:-:-			
level_30	vyālī	(f) тигрица; самка	flag	phrase,unknown			тигрица:S:-:- самка:S:-:-			
level_30	kaikeyī	(f) nom.pr  Кайкейи (супруга Дашаратхи и мать Бхараты)	flag	phrase,name,unknown		4	супруг:S:-:- мать:S:4:413.00			
level_30	kuṇṭha	глупый, слабый, вялый	flag	phrase,unknown			глупый:A:-:- слабый:A:-:- вялый:A:-:-			
level_30	niviś	располагаться, поселяться	flag	phrase,unknown			располагаться:V:-:- поселяться:V:-:-			
