level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_44	bharatakhaṇḍaḥ	Индия	ok	name						
level_44	mantrin	m министр	flag	unknown			министр:S:-:-			
level_44	yajus	n жертвенное изречение	flag	phrase,unknown			жертвенный:A:-:- изречение:S:-:-			
level_44	yaśas	n слава	flag	unknown			слава:S:-:-			
level_44	vaṇij	m купец	flag	unknown			купец:S:-:-			
level_44	vayas	n возраст	flag	unknown			возраст:S:-:-			
level_44	sumanas	f  цветок	flag	unknown			цветок:S:-:-			
level_44	sūryaḥ	солнце	flag	unknown			солнце:S:-:-			
level_44	sthānam	место	flag	unknown			место:S:-:-			
level_44	svāmin	собственник, господин	flag	phrase,unknown			собственник:S:-:- господин:S:-:-			
level_44	ākṛṣṭa	f ā - натянутый	flag	unknown			натянутый:A:-:-			
level_44	tejasvin	мужественный	flag	unknown			мужественный:A:-:-			
level_44	prathama	f ā - первый	flag	unknown			первый:A:-:-			
level_44	mṛta	f ā - умерший, павший	flag	phrase,unknown			умерший:A:-:- пасть:V:-:-			
level_44	sthita	f ā - стоящий	flag	unknown			стоящий:A:-:-			
level_44	vai	действительно	flag	unknown			действительно:ADV:-:-			
level_45	nind	1P порицать	flag	unknown			порицать:V:-:-			
level_45	rāj	1Ā сиять, властвовать	flag	phrase,unknown			сиять:V:-:- властвовать:V:-:-			
level_45	apasar	уходить	flag	unknown			уходить:V:-:-			
level_46	ādityaḥ	солнце	flag	unknown			солнце:S:-:-			
level_46	garīyaṃs	почтенный, почтеннейший	flag	phrase,unknown			почтенный:A:-:- почтенный:A:-:-			
level_46	prakāśin	освещающий	flag	unknown			освещать:V:-:-			
level_46	bhūta	f ā - возникший, ставший; n существо	flag	phrase,unknown			возникнуть:V:-:- стать:V:-:- существо:S:-:-			
level_46	vatsaḥ	теленок	flag	unknown			телёнок:S:-:-			
level_46	śreyaṃs	лучше, лучший (самый); n благо	flag	phrase,unknown		4	хороший:A:4:555.39 хороший:A:4:555.39 самый:A:-:- благо:S:-:-			
level_46	sat	(sant) - существующий; m хороший человек;  f верная жена.	flag	phrase,unknown		4	существующий:A:-:- хороший:A:4:555.39 человек:S:5:2888.63 верный:A:-:- жена:S:4:424.54			
level_46	śvas	завтра	flag	unknown			завтра:ADV:-:-			
level_47	avachid	отрезать, заключать	flag	phrase,unknown			отрезать:V:-:- заключать:V:-:-			
level_47	marj	тереть, гладить	flag	phrase,unknown			тереть:V:-:- гладить:V:-:-			
level_47	mārjaya	натирать, обтирать	flag	phrase,unknown			натирать:V:-:- обтирать:V:-:-			
level_47	varṇ	описывать, изображать	flag	phrase,unknown			описывать:V:-:- изображать:V:-:-			
level_47	udvij	испытывать ужас, бояться	flag	phrase,unknown			испытывать:V:-:- ужас:S:-:- бояться:V:-:-			
level_47	udvijaya	пугать	flag	unknown			пугать:V:-:-			
level_48	śrīmat	богатый, знаменитый	flag	phrase,unknown			богатый:A:-:- знаменитый:A:-:-			
level_48	rājan	m. царь	ok			4	царь:S:4:196.75			
level_48	nāman	n. имя	flag	unknown			имя:S:-:-			
level_48	ātman	m. душа	flag	unknown			душа:S:-:-			
level_48	brahman	m. имя бога творца; n. брахман,  мировой дух, Веды	flag	phrase,unknown		4	имя:S:-:- бог:S:4:587.01 творец:S:-:- брахман:S:-:- мировой:A:-:- дух:S:-:- веда:S:-:-			
level_48	karman	n. дело, обряд, судьба	flag	phrase,unknown			дело:S:-:- обряд:S:-:- судьба:S:-:-			
level_48	carman	n. шкура, кожа	flag	phrase,unknown			шкура:S:-:- кожа:S:-:-			
level_48	janman	n. рождение	flag	unknown			рождение:S:-:-			
level_48	dinaḥ	день	flag	unknown			день:S:-:-			
level_48	narakaḥ	ад	flag	unknown			ад:S:-:-			
level_48	bhasman	n. зола	flag	unknown			зола:S:-:-			
level_48	yatiḥ	m. аскет	flag	unknown			аскет:S:-:-			
level_48	loman	n. волосы	flag	unknown			волос:S:-:-			
level_48	varṣam	n. год	flag	unknown			год:S:-:-			
level_48	saṃgamaḥ	m. встреча	flag	unknown			встреча:S:-:-			
level_48	hantar	m. убийца	flag	unknown			убийца:S:-:-			
level_48	āyuṣmant	долголетний, m величество	flag	phrase,unknown			долголетний:A:-:- величество:S:-:-			
level_48	kiyant	сколь великий	flag	phrase,unknown		4	сколь:ADV:-:- великий:A:4:442.42			
level_48	kṛpaṇa	бедный, скупой	flag	phrase,unknown			бедный:A:-:- скупой:A:-:-			
level_48	tāvant	столь великий	flag	phrase,unknown		4	столь:ADV:-:- великий:A:4:442.42			
level_48	bhagavant	достопочтенный	flag	unknown			достопочтенный:A:-:-			
level_48	dvitīya	второй	flag	unknown			второй:A:-:-			
level_48	priyakarman	милостивый	flag	unknown			милостивый:A:-:-			
level_48	priyavāc	ласковый	flag	unknown			ласковый:A:-:-			
level_48	balavant	сильный, могущественный	flag	phrase,unknown			сильный:A:-:- могущественный:A:-:-			
level_48	bhāsvant	сияющий	flag	unknown			сиять:V:-:-			
level_48	matimant	умный	flag	unknown			умный:A:-:-			
level_48	rūkṣa	твердый, грубый	flag	phrase,unknown			твёрдый:A:-:- грубый:A:-:-			
level_48	yāvant	сколь многий	flag	phrase,unknown			сколь:ADV:-:- многий:A:-:-			
level_48	vibhu	вездесущий	flag	unknown			вездесущие:S:-:-			
level_48	hata	убитый	flag	unknown			убитый:A:-:-			
level_48	prāyeṇa	обыкновенно	flag	unknown			обыкновенно:ADV:-:-			
level_49	astam gam	заходить (о солнце)	flag	phrase,unknown			заходить:V:-:- солнце:S:-:-			
level_49	udgam	восходить	flag	unknown			восходить:V:-:-			
level_49	sparh	X.P. (spṛhayati) стремиться, желать	flag	phrase,unknown		4	стремиться:V:-:- желать:V:4:213.33			
level_49	gaurava	n. тяжесть, достоинство	flag	phrase,unknown			тяжесть:S:-:- достоинство:S:-:-			
level_49	jagat	n. мир, живущее	flag	phrase,unknown		4	мир:S:4:667.85 жить:V:-:-			
level_49	takṣaśilā	f. название столицы страны Гандхары	flag	phrase,unknown,name			название:S:-:- столица:S:-:- страна:S:-:-			
level_49	tiryañc	m., n. зверь	flag	phrase,unknown			зверь:S:-:-			
level_49	tvaṣṭar	m. создатель, имя бога	flag	phrase,unknown		4	создатель:S:-:- имя:S:-:- бог:S:4:587.01			
level_49	pariṣad	f. собрание	flag	unknown			собрание:S:-:-			
level_49	bhṛgukaccha	n. название свящ. места на берегу Нармады (совр. Барох)	flag	phrase,unknown,name			название:S:-:- свящий:A:-:- место:S:-:- берег:S:-:- совр:S:-:-			
level_49	vipāka	m. созревание, воздаяние;	flag	phrase,unknown			созревание:S:-:- воздаяние:S:-:-			
level_49	śrama	m. труд, усталость	flag	phrase,unknown			труд:S:-:- усталость:S:-:-			
level_49	samāgama	m. встреча	flag	unknown			встреча:S:-:-			
level_49	siṃha	m. лев	flag	unknown			лев:S:-:-			
level_49	snāna	n. купание	flag	unknown			купание:S:-:-			
level_49	hariṇa	m. газель	flag	unknown			газель:S:-:-			
level_49	adhīta	f. ā ученый, образованный	flag	phrase,unknown			учёный:S:-:- образовать:V:-:-			
level_49	tasthivaṃs	стоявший; n недвижимое	flag	phrase,unknown			стоять:V:-:- недвижимый:A:-:-			
level_49	triśīrṣan	триголовый	flag	unknown			триголовый:A:-:-			
level_49	daṣṭa	f. ā укушенный	flag	unknown			укусить:V:-:-			
level_49	vanavāsin	живущий в лесу	flag	phrase,unknown			жить:V:-:- лес:S:-:-			
level_50	arpaya	заставлять идти, передавать	flag	phrase,unknown			заставлять:V:-:- идти:V:-:- передавать:V:-:-			
level_50	gūhaya	скрывать, прятать	flag	phrase,unknown			скрывать:V:-:- прятать:V:-:-			
level_50	tarp	IV. P. радоваться, насыщаться	flag	phrase,unknown			радоваться:V:-:- насыщаться:V:-:-			
level_50	adroha	m верность	flag	unknown			верность:S:-:-			
level_50	devatā	f божество, божественность	flag	phrase,unknown			божество:S:-:- божественность:S:-:-			
level_50	pālana	n защита	flag	unknown			защита:S:-:-			
level_50	vrata	n обет, долг	flag	phrase,unknown			обет:S:-:- долг:S:-:-			
level_50	kāṇa	f ā одноглазый, кривой	flag	phrase,unknown			одноглазый:A:-:- кривая:S:-:-			
level_50	catuṣpād	четырехногий	flag	unknown			четырехногий:A:-:-			
level_50	niyata	f ā определенный, постоянный	flag	phrase,unknown			определённый:A:-:- постоянный:A:-:-			
level_50	śiva	f ā спасительный, милостивый.	flag	phrase,unknown			спасительный:A:-:- милостивый:A:-:-			
level_51	upekṣ	упускать, запускать	flag	phrase,unknown			упускать:V:-:- запускать:V:-:-			
level_51	avagaṇ	презирать	flag	unknown			презирать:V:-:-			
level_51	uccāraya	произносить	flag	unknown			произносить:V:-:-			
level_51	uttar	выходить	flag	unknown			выходить:V:-:-			
level_51	pyai	I. Ā. жиреть	flag	unknown			жиреть:V:-:-			
level_51	bhakṣ	X. P. есть	ok			4	есть:V:4:151.44			
level_51	upabhuj	наслаждаться	flag	unknown			наслаждаться:V:-:-			
level_51	paribhū	презирать, окружать	flag	phrase,unknown			презирать:V:-:- окружать:V:-:-			
level_51	majj	VI. P. погружаться	flag	unknown			погружаться:V:-:-			
level_51	yojaya	запрягать	flag	unknown			запрягать:V:-:-			
level_51	lag	I. P. приставать, прижиматься, находиться в	flag	phrase,unknown			приставать:V:-:- прижиматься:V:-:- находиться:V:-:-			
level_51	sad	погибать	flag	unknown			погибать:V:-:-			
level_51	aśvin	m, du. Ащвины (два божества утренней и  вечерней зари, сыновья бога солнца)	flag	phrase,name,unknown		4	божество:S:-:- утренний:A:-:- вечерний:A:-:- заря:S:-:- сын:S:4:382.88 бог:S:4:587.01 солнце:S:-:-			
level_51	ācāra	m поведение, благочестивая жизнь	flag	phrase,unknown			поведение:S:-:- благочестивый:A:-:- жизнь:S:-:-			
level_51	ṛṇa	n долг	flag	unknown			долг:S:-:-			
level_51	kṣudh	f голод	flag	unknown			голод:S:-:-			
level_51	bhojana	n питание, еда	flag	phrase,unknown			питание:S:-:- еда:S:-:-			
level_51	madhuparka	m медовый напиток	flag	phrase,unknown			медовый:A:-:- напиток:S:-:-			
level_51	muktā	f жемчужина	flag	unknown			жемчужина:S:-:-			
level_51	rākṣasa	m демон	flag	unknown			демон:S:-:-			
level_51	lābha	m достижение, выгода	flag	phrase,unknown			достижение:S:-:- выгода:S:-:-			
level_51	vyādhi	m болезнь	flag	unknown			болезнь:S:-:-			
level_51	śakaṭa	m тележка	flag	unknown			тележка:S:-:-			
level_51	śayyā	f - постель	flag	unknown			постель:S:-:-			
level_51	hala	m, n плуг	flag	phrase,unknown			плуг:S:-:-			
level_51	hāra	m - цепь, гирлянда	flag	phrase,unknown			цепь:S:-:- гирлянда:S:-:-			
level_51	kṣīṇa	изнуренный, исхудалый	flag	phrase,unknown			изнурённый:A:-:- исхудалый:A:-:-			
level_51	tīvra	большой, стремительный, строгий,  суровый; тяжелый	flag	phrase,unknown			большой:A:-:- стремительный:A:-:- строгий:A:-:- суровый:A:-:- тяжёлый:A:-:-			
level_51	bhoḥ	о! эй!	ok	phrase						
level_52	palāy	I. Ā. бежать	flag	unknown			бежать:V:-:-			
level_52	āghrā	(jighrati) I.P. обнюхивать, целовать	flag	phrase,unknown			обнюхивать:V:-:- целовать:V:-:-			
level_52	pratāraya	(caus. от pratṝ) обманывать	flag	phrase,unknown			обманывать:V:-:-			
level_52	saṅnah	приготовляться	flag	unknown			приготовляться:V:-:-			
level_52	vyāpādaya	(caus. от vyāpad) умерщвлять	flag	phrase,unknown			умерщвлять:V:-:-			
level_52	upastar	(upastṝ) покрывать, сыпать	flag	phrase,unknown			покрывать:V:-:- сыпать:V:-:-			
level_52	bhuj	есть, кушать	flag	phrase,unknown		4	есть:V:4:151.44 кушать:V:-:-			
level_52	saṃman	чтить	flag	unknown			чтить:V:-:-			
level_52	muh	IV.P. заблуждаться, быть глупым; падать в  обморок	flag	phrase,unknown		6	заблуждаться:V:-:- быть:V:6:12831.00 глупый:A:-:- падать:V:-:- обморок:S:-:-			
level_52	uparudh	осаждать	flag	unknown			осаждать:V:-:-			
level_52	pravartaya	(caus. от pravṛt) продолжать	flag	phrase,unknown			продолжать:V:-:-			
level_52	avaśiṣ	оставаться	flag	unknown			оставаться:V:-:-			
level_52	darh	(p.p. dṛḍha) укреплять, устанавливать,  завязывать	flag	phrase,unknown			укреплять:V:-:- устанавливать:V:-:- завязывать:V:-:-			
level_52	anta	m конец	flag	unknown			конец:S:-:-			
level_52	indraprastha	n Дели	flag	inflected_ambiguous,name						
level_52	khara	m осел	flag	inflected_ambiguous,unknown			осесть:V:-:-			
level_52	guhā	f пещера	flag	unknown			пещера:S:-:-			
level_52	carita	n жизнь	flag	unknown			жизнь:S:-:-			
level_52	paura	m горожанин	flag	unknown			горожанин:S:-:-			
level_52	prāsāda	m дворец	flag	unknown			дворец:S:-:-			
level_52	yavana	m грек, варвар	flag	phrase,unknown			грек:S:-:- варвар:S:-:-			
level_52	sainika	m солдат	flag	unknown			солдат:S:-:-			
level_52	sainya	n войско	flag	unknown			войско:S:-:-			
level_52	hastin	m слон	flag	unknown			слон:S:-:-			
level_52	bhūyas	больше, большей частью	flag	phrase,unknown			большой:A:-:- больший:A:-:- часть:S:-:-			
level_53	nyas	поручать	flag	unknown			поручать:V:-:-			
level_53	āp	достигать	ok			3	достигать:V:3:47.90			
level_53	adhikar	ставить перед, ставить над	flag	phrase,unknown			ставить:V:-:- ставить:V:-:-			
level_53	pracal	I.P двигаться (в походе)	flag	phrase,unknown			двигаться:V:-:- поход:S:-:-			
level_53	cint	X.P обдумывать	flag	unknown			обдумывать:V:-:-			
level_53	cyu	I. Ā. падать	flag	unknown			падать:V:-:-			
level_53	ādā	брать	flag	unknown			брать:V:-:-			
level_53	samādhā	класть на	flag	phrase,unknown			класть:V:-:-			
level_53	nirṇī	решать, доводить до конца	flag	phrase,unknown			решать:V:-:- доводить:V:-:- конец:S:-:-			
level_53	vibhaj	I.P. Ā. раздавать, распределять	flag	phrase,unknown			раздавать:V:-:- распределять:V:-:-			
level_53	pravraj	уходить, становиться аскетом	flag	phrase,unknown			уходить:V:-:- становиться:V:-:- аскет:S:-:-			
level_53	abhiprāya	m план, намерение	flag	phrase,unknown			план:S:-:- намерение:S:-:-			
level_53	ahita	n неприятное	flag	inflected,unknown	неприятный		неприятный:A:-:-			
level_53	āharaṇa	n принесение	flag	unknown			принесение:S:-:-			
level_53	kapi	m обезьяна	flag	unknown			обезьяна:S:-:-			
level_53	karin	m слон	flag	unknown			слон:S:-:-			
level_53	jaya	m победа	flag	unknown			победа:S:-:-			
level_53	durdaśā	f несчастье	flag	unknown			несчастие:S:-:-			
level_53	pakṣa	m бок, крыло, партия, сторона	flag	phrase,unknown			бок:S:-:- крыло:S:-:- партия:S:-:- сторона:S:-:-			
level_53	bheka	m лягушка	flag	unknown			лягушка:S:-:-			
level_53	laṅkā	f Цейлон	ok	name						
level_53	śūra	m герой	flag	unknown			герой:S:-:-			
level_53	sādhana	n средство	flag	unknown			средство:S:-:-			
level_53	setu	m мост, насыпь	flag	phrase,unknown			мост:S:-:- насыпать:V:-:-			
level_53	hanumant	nom. pr. царя обезьян	flag	phrase,unknown		4	царь:S:4:196.75 обезьяна:S:-:-			
level_53	hutabhuj	m огонь	flag	unknown			огонь:S:-:-			
level_53	āpta	надежный	flag	unknown			надёжный:A:-:-			
level_53	ubha	du. - оба	ok							
level_53	kṣudra	f ā, малый, небольшой, ничтожный	flag	phrase,unknown			малый:S:-:- небольшой:A:-:- ничтожный:A:-:-			
level_53	nitya	f ā, ежедневный, постоянный	flag	phrase,unknown			ежедневный:A:-:- постоянный:A:-:-			
level_53	mūrdhaga	f ā, восходящий на голову	flag	phrase,unknown			восходящий:A:-:- голова:S:-:-			
level_53	pratiṣidh	1P. удерживать, запрещать	flag	phrase,unknown			удерживать:V:-:- запрещать:V:-:-			
level_54	samāp	оканчивать	flag	unknown			оканчивать:V:-:-			
level_54	apākar	платить	flag	unknown			платить:V:-:-			
level_54	arh	I.P. быть достойным, долженствовать	flag	phrase,unknown		6	быть:V:6:12831.00 достойный:A:-:- долженствовать:V:-:-			
level_54	avagāh	I.Ā. погружаться	flag	unknown			погружаться:V:-:-			
level_54	vidhā	делать распоряжение, приказывать	flag	phrase,unknown			делать:V:-:- распоряжение:S:-:- приказывать:V:-:-			
level_54	nart	IV.P. плясать	flag	unknown			плясать:V:-:-			
level_54	prabhū	быть могущественным или в состоянии	flag	phrase,unknown		6	быть:V:6:12831.00 могущественный:A:-:- состояние:S:-:-			
level_54	vācaya	читать	flag	unknown			читать:V:-:-			
level_54	pravart	отправляться	flag	unknown			отправляться:V:-:-			
level_54	manas kar	решаться, намереваться	flag	phrase,unknown			решаться:V:-:- намереваться:V:-:-			
level_54	nāṭaka	n драма	flag	unknown			драма:S:-:-			
level_54	brahmacārin	m изучающий веду, благочестивый	flag	phrase,unknown			изучать:V:-:- вести:V:-:- благочестивый:A:-:-			
level_54	vapus	n тело, стан	flag	phrase,unknown			тело:S:-:- стан:S:-:-			
level_54	samāja	m собрание, общество	flag	phrase,unknown			собрание:S:-:- общество:S:-:-			
level_54	sāman	n ведическая мелодия, pl. SAmaveda	flag	phrase,unknown			ведический:A:-:- мелодия:S:-:-			
level_54	taruṇa	f ī молодой, нежный	flag	phrase,unknown		4	молодой:A:4:477.42 нежный:A:-:-			
level_54	priyvādin	говорящий приятное	flag	phrase,unknown			говорящий:A:-:- приятный:A:-:-			
level_54	puṣṭa	сильный, тучный	flag	phrase,unknown			сильный:A:-:- тучный:A:-:-			
level_54	phalavant	богатый плодами, плодородный	flag	phrase,unknown			богатый:A:-:- плод:S:-:- плодородный:A:-:-			
level_54	yajñiya	f ā предназначенный в жертву или  подходящий для нее	flag	phrase,unknown			предназначить:V:-:- жертва:S:-:- подходящий:A:-:-			
level_54	samartha	f ā способный	flag	unknown			способный:A:-:-			
level_54	alam	довольно, очень; с dat. способный; с instr. довольно, долой!	flag	phrase,unknown			довольно:ADV:-:- очень:ADV:-:- способный:A:-:- довольно:ADV:-:- долой:ADV:-:-			
level_54	svairam	по желанию	ok	phrase		4	желание:S:4:164.59			
level_55	saṅkal	X.P. (kala-, kāla-) слагать, прибавлять	flag	phrase,unknown			слагать:V:-:- прибавлять:V:-:-			
level_55	atikram	протекать	flag	unknown			протекать:V:-:-			
level_55	jalp	I.P. говорить, болтать	flag	phrase,unknown			говорить:V:-:- болтать:V:-:-			
level_55	bhojaya	(caus) угощать	flag	phrase,unknown			угощать:V:-:-			
level_55	abhiṣic	помазать в цари	flag	phrase,unknown		4	помазать:V:-:- царь:S:4:196.75			
level_55	udāhar	приводить	flag	unknown			приводить:V:-:-			
level_55	anahilapāṭaka	n город Aṇhilvāḍ	flag	unknown			город:S:-:-			
level_55	atharvaveda	m Атхарваведа	ok	name						
level_55	kaliyuga	m железный век	flag	phrase,unknown			железный:A:-:- век:S:-:-			
level_55	cakra	n колесо	flag	unknown			колесо:S:-:-			
level_55	jyotiṣa	n астрономия, учебник астрономии	flag	phrase,unknown			астрономия:S:-:- учебник:S:-:- астрономия:S:-:-			
level_55	darśana	n философская система	flag	phrase,unknown			философский:A:-:- система:S:-:-			
level_55	nakṣatra	n созвездие	flag	unknown			созвездие:S:-:-			
level_55	pāṇḍava	m сын Pāṇḍu	ok			4	сын:S:4:382.88			
level_55	purāṇa	n собрание мифов и легенд	flag	phrase,unknown			собрание:S:-:- миф:S:-:- легенда:S:-:-			
level_55	vikramāditya	m имя царя Ujjayinī	flag	phrase,unknown		4	имя:S:-:- царь:S:4:196.75			
level_55	vivāha	m свадьба, брак	flag	phrase,unknown			свадьба:S:-:- брак:S:-:-			
level_55	śaka	m - скиф	flag	unknown			скиф:S:-:-			
level_55	śākhā	f ветка, редакция	flag	phrase,unknown			ветка:S:-:- редакция:S:-:-			
level_55	saṃvatsara	m год	flag	unknown			год:S:-:-			
level_55	anantaram	после	ok							
level_55	sāṃpratam	теперь	flag	unknown			теперь:ADV:-:-			
level_56	dhāvana	n бег	flag	unknown			бег:S:-:-			
level_56	pakṣin	m птица	flag	unknown			птица:S:-:-			
level_56	loha	n железо	flag	unknown			железо:S:-:-			
level_56	vāyasa	m ворона	flag	unknown			ворона:S:-:-			
level_56	vedānta	m название философского учения	flag	phrase,unknown			название:S:-:- философский:A:-:- учение:S:-:-			
level_56	surāpa	m пьяница	flag	unknown			пьяница:S:-:-			
level_56	hemanta	m зима	flag	unknown			зима:S:-:-			
level_56	aṇu	малый; n  атом	flag	phrase,unknown			малый:S:-:- атом:S:-:-			
level_56	āśu	быстрый	flag	unknown			быстрый:A:-:-			
level_56	īdṛś	f ī такой	flag	unknown			такой:A:-:-			
level_56	purāṇa	f ā и ī древний	flag	phrase,unknown			древний:A:-:-			
level_56	vartin	находящийся	flag	unknown			находиться:V:-:-			
level_56	sumanas	доброжелательный	flag	unknown			доброжелательный:A:-:-			
level_56	udarcis	пламенеющий вверх	flag	phrase,unknown			пламенеть:V:-:- вверх:ADV:-:-			
level_56	uccaiḥ	высоко	flag	unknown			высоко:ADV:-:-			
level_56	su	красиво,  хорошо	flag	phrase,unknown			красиво:ADV:-:- хорошо:ADV:-:-			
level_56	paṭu	умный	flag	unknown			умный:A:-:-			
level_56	vasumat	богатый	flag	unknown			богатый:A:-:-			
level_56	kṣipra	скорый	flag	unknown			скорый:A:-:-			
level_56	dṛḍha	крепкий	flag	unknown			крепкий:A:-:-			
level_56	pṛthu	широкий	flag	unknown			широкий:A:-:-			
level_56	mṛdu	мягкий	flag	unknown			мягкий:A:-:-			
level_56	sragvin	увенчанный	flag	unknown			увенчать:V:-:-			
level_56	antika	близкий	flag	unknown			близкий:A:-:-			
level_56	alpa	малый	flag	unknown			малый:S:-:-			
level_56	dīrgha	долгий	flag	unknown			долгий:A:-:-			
level_56	praśasya	достойный похвалы	flag	phrase,unknown			достойный:A:-:- похвала:S:-:-			
level_57	niyuj	ставить на	flag	phrase,unknown			ставить:V:-:-			
level_57	anurajj	IV.U. (rajya) льнуть к, быть расположенным к	flag	phrase,unknown		6	льнуть:V:-:- быть:V:6:12831.00 расположить:V:-:-			
level_57	pravas	уезжать	flag	unknown			уезжать:V:-:-			
level_57	nivart	возвращаться	flag	unknown			возвращаться:V:-:-			
level_57	ākāśa	m воздух, небо	flag	phrase,unknown			воздух:S:-:- небо:S:-:-			
level_57	āśrama	m жилище отшельника	flag	phrase,unknown			жилище:S:-:- отшельник:S:-:-			
level_57	kumāra	m мальчик, принц	flag	phrase,unknown			мальчик:S:-:- принц:S:-:-			
level_57	krīḍā	f игра, увеселение	flag	phrase,unknown			игра:S:-:- увеселение:S:-:-			
level_57	tilaka	m украшение	flag	unknown			украшение:S:-:-			
level_57	tīra	n берег	flag	unknown			берег:S:-:-			
level_57	tīrtha	n место омовения, священное место	flag	phrase,unknown			место:S:-:- омовение:S:-:- священный:A:-:- место:S:-:-			
level_57	dvīpin	m леопард	flag	unknown			леопард:S:-:-			
level_57	mahiṣī	f царица	flag	unknown			царица:S:-:-			
level_57	mṛgayā	f охота	flag	unknown			охота:S:-:-			
level_57	yātrā	f поход, поездка; средства жизни	flag	phrase,unknown			поход:S:-:- поездка:S:-:- средство:S:-:- жизнь:S:-:-			
level_57	vaṅśa	m род	flag	unknown			род:S:-:-			
level_57	vṛttānta	m обстоятельства дела, известия	flag	phrase,unknown			обстоятельство:S:-:- дело:S:-:- известие:S:-:-			
level_57	sakhī	f подруга	flag	unknown			подруга:S:-:-			
level_57	satkāra	m - угощение	flag	unknown			угощение:S:-:-			
level_57	agra	f ā передний, первый	flag	phrase,unknown			передний:A:-:- первый:A:-:-			
level_57	anurūpa	f ā подходящий	flag	unknown			подходящий:A:-:-			
level_57	kṛtrima	f ā сделанный, усыновленный	flag	phrase,unknown		4	сделать:V:4:786.76 усыновить:V:-:-			
level_57	gāndharva	f ī подобный гандхарвам	flag	phrase,unknown			подобный:A:-:- гандхарвы:S:-:-			
level_57	divya	f ā небесный, чудесный	flag	phrase,unknown			небесный:A:-:- чудесный:A:-:-			
level_57	mānuṣa	f ī человеческий	flag	unknown			человеческий:A:-:-			
level_57	samīpa	f ā близкий; n  близость	flag	phrase,unknown			близкий:A:-:- близость:S:-:-			
level_57	purā	раньше	flag	unknown			ранний:A:-:-			
level_58	niści	решать	flag	unknown			решать:V:-:-			
level_58	vidāraya	caus. разрывать	flag	unknown			разрывать:V:-:-			
level_58	paṭ	I.P - взламывать, расщеплять, прорывать	flag	phrase,unknown			взламывать:V:-:- расщеплять:V:-:- прорывать:V:-:-			
level_58	abhibhū	пересылать, преодолевать	flag	phrase,unknown			пересылать:V:-:- преодолевать:V:-:-			
level_58	var	I.Ā. (varaya) избирать	flag	phrase,unknown			избирать:V:-:-			
level_58	āsad	приближаться	flag	unknown			приближаться:V:-:-			
level_58	āsādaya	caus. встречать, находить	flag	phrase,unknown			встречать:V:-:- находить:V:-:-			
level_58	has	IV, I.  P радоваться	flag	phrase,unknown			радоваться:V:-:-			
level_58	aṅga	n член, тело	flag	phrase,unknown			член:S:-:- тело:S:-:-			
level_58	ākāra	m форма, стан	flag	phrase,unknown			форма:S:-:- стан:S:-:-			
level_58	indu	m месяц, луна	flag	phrase,unknown			месяц:S:-:- луна:S:-:-			
level_58	udara	n живот	flag	unknown			живот:S:-:-			
level_58	ketu	m знамя	flag	unknown			знамя:S:-:-			
level_58	koṭi	f острие, конец	flag	phrase,unknown			остриё:S:-:- конец:S:-:-			
level_58	tālu	n нёбо	flag	unknown			нёбо:S:-:-			
level_58	cūḍā	f вихо́р (на темени)	flag	phrase,unknown			вихо:S:-:- р:S:-:- темя:S:-:-			
level_58	jñāna	n познание	flag	unknown			познание:S:-:-			
level_58	tṛṣṇā	f жажда, страстное желание	flag	phrase,unknown		4	жажда:S:-:- страстный:A:-:- желание:S:4:164.59			
level_58	daṃṣṭrā	f зуб	flag	unknown			зуб:S:-:-			
level_58	dyuti	f блеск, сияние	flag	phrase,unknown			блеск:S:-:- сияние:S:-:-			
level_58	parvata	m гора	flag	unknown			гора:S:-:-			
level_58	prahāra	m удар, рана	flag	phrase,unknown			удар:S:-:- рана:S:-:-			
level_58	prāṇa	m дыхание, жизнь	flag	phrase,unknown			дыхание:S:-:- жизнь:S:-:-			
level_58	mastaka	n голова	flag	unknown			голова:S:-:-			
level_58	mīna	m рыба	flag	unknown			рыба:S:-:-			
level_58	vakṣas	n грудь	flag	unknown			грудь:S:-:-			
level_58	varāha	m вепрь	flag	unknown			вепрь:S:-:-			
level_58	vedanā	f боль	flag	unknown			боль:S:-:-			
level_58	śṛgāla	m шакал	flag	unknown			шакал:S:-:-			
level_58	snāyu	m жила, тетива	flag	phrase,unknown			жить:V:-:- тетива:S:-:-			
level_58	anavadya	f ā безукоризненный	flag	unknown			безукоризненный:A:-:-			
level_58	anukūla	f ā благоприятный; n  милость	flag	phrase,unknown			благоприятный:A:-:- милость:S:-:-			
level_58	antara	f ā внутренний, находящийся между, иной;  n. внутреннее, промежуток, промежуток времени	flag	phrase,unknown		4	внутренний:A:4:193.64 находиться:V:-:- иной:A:-:- внутренний:A:4:193.64 промежуток:S:-:- промежуток:S:-:- время:S:-:-			
level_58	bāla	f ā молодой	ok			4	молодой:A:4:477.42			
level_58	atha	и вот, затем	flag	phrase,unknown			затем:ADV:-:-			
level_58	tat	потому	flag	unknown			потому:ADV:-:-			
level_58	tāvat	тогда, между тем	flag	phrase,unknown			тогда:ADV:-:-			
level_58	yāvat	пока	flag	unknown			пока:ADV:-:-			
level_58	sma	придает настоящему времени  значение прошедшего	flag	phrase,unknown			придавать:V:-:- настоящий:A:-:- время:S:-:- значение:S:-:- прошедшее:S:-:-			
